model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,coverage_threshold,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,turnover,composition_stability,avg_weight_stability,retained_fraction,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
Contribution,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.028732700763974835,0.04377662491705509,,1.0855611212004521,-0.020861691180474685,0.025823407366106554,0.039230328961985084,-0.01340692159587853,0.7005950914382886,0.279851356978919,20.899779547971132,0.16719823638376904,0.5490770349132397,0.928,0.7254614825433802,0.928,9,9,0.8103935718536377,,
Contribution_sector,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.041949920647697786,0.04938890904940444,,1.417958731016309,-0.01843032127972757,0.0371370408836178,0.039230328961985084,-0.0020932880783672836,0.7288830153680106,0.07414888711526448,18.466313299216882,0.14773050639373506,0.824340304630726,0.928,0.587829847684637,0.928,9,9,1.2290456295013428,,
LASSO,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.00749102366478854,0.029181118036260546,,1.4868141780823663,-0.017566491193772023,0.03514292963702581,0.039230328961985084,-0.004087399324959273,0.526136933325632,0.13923669796574,52.65186259728512,0.42121490077828094,0.8068131297279569,0.576,0.5965934351360216,0.576,53,53,6.506863117218018,,
LASSO_sector,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.011878085054451738,0.029340772078985177,,1.66723953639994,-0.016646364492998514,0.03946962170021484,0.039230328961985084,0.00023929273822975716,0.5386529044951809,0.05074895758718211,45.48875315122364,0.3639100252097891,0.8223166504974789,0.576,0.5888416747512606,0.576,53,53,6.493159770965576,,
MIQP_Gurobi,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.0105142876918183,0.028301447137427726,,1.4761577067839562,-0.01632221411058386,0.034715849589053605,0.039230328961985084,-0.004514479372931479,0.5034767937055654,0.12575051623380235,51.81520308030195,0.4145216246424156,0.6723415973335949,0.776,0.6638292013332026,0.776,28,28,3.3578455448150635,0.0021162057916055094,True
Layered,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.01184795877078987,0.02927429868778743,,1.675423647652224,-0.014430259637357069,0.039023962859636496,0.039230328961985084,-0.00020636610234858743,0.5271248522099004,0.04968753270395467,49.25537858731566,0.3940430286985253,0.6631177672692756,0.792,0.6684411163653622,0.792,26,26,6.926527500152588,0.0023625637284462545,True
Stratified,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.009532796049211345,0.026379569224043605,,1.7969547971711428,-0.013196047081601568,0.04283420702379126,0.039230328961985084,0.003603878061806176,0.4190597936312933,0.1322518514746715,57.225557421099936,0.38150371614066625,0.40846835412939964,1.0,0.7957658229353002,1.0,0,0,0.9234755039215088,,
Stratified_sector,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.01160928827448595,0.025735321474847996,,1.9167575102385668,-0.01167957612806265,0.045619385664310785,0.039230328961985084,0.006389056702325702,0.43152434051394906,0.04979631027265984,53.87992776016696,0.359199518401113,0.412184629587658,1.0,0.793907685206171,1.0,0,0,1.4721579551696777,,
MarketCap,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.009768690160649459,0.0255818795350513,,1.9500527392589804,-0.009130786381414466,0.046539729930078044,0.039230328961985084,0.007309400968092961,0.4065185887207695,0.1311573704561362,57.93133251925646,0.38620888346170973,0.41359674050605144,1.0,0.7932016297469743,1.0,0,0,0.8611834049224854,,
MarketCap_sector,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.01175294728696897,0.026013349542236577,,2.04176109334897,-0.008877037667993764,0.04875842606479952,0.039230328961985084,0.009528097102814437,0.4314875735974844,0.051682323814738904,54.351795291053996,0.36234530194035997,0.40131674703969455,1.0,0.7993416264801527,1.0,0,0,1.332564353942871,,
Contribution,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.02669805565229769,0.04218770197931749,,1.1622605447413688,-0.018115930756961295,0.028057901849813494,0.039230328961985084,-0.01117242711217159,0.6981964421421475,0.28167146484440236,24.345529246240375,0.16230352830826916,0.34598806556913286,0.9533333333333334,0.8270059672154335,0.9533333333333334,7,7,0.9997799396514893,,
Contribution_sector,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.03428775824422163,0.039928542858037444,,1.0168733604248787,-0.01666076590409607,0.0250840015533067,0.039230328961985084,-0.014146327408678383,0.698975290452984,0.07354289042935552,23.9202651357386,0.15946843423825732,0.3641349509617298,0.9533333333333334,0.8179325245191351,0.9533333333333334,7,7,1.6389970779418945,,
LASSO,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.007292270267628352,0.029443441414969834,,1.4503885410987123,-0.018078953376777656,0.03418678433208955,0.039230328961985084,-0.0050435446298955355,0.4875441781303731,0.13435830687267497,55.074320137422184,0.36716213424948124,0.7720351047589948,0.6066666666666667,0.6139824476205026,0.6066666666666667,59,59,7.423147916793823,,
LASSO_sector,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.010334958922272668,0.028794850034485477,,1.7898764604886415,-0.013670139727997216,0.04185951850310299,0.039230328961985084,0.0026291895411179045,0.5029423608787361,0.050401288435744804,51.00682721179236,0.34004551474528244,0.8557784387290888,0.6066666666666667,0.5721107806354556,0.6066666666666667,59,59,7.964956045150757,,
MIQP_Gurobi,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.011398496758638785,0.02551174052305953,,1.3858017612709406,-0.014936006232417757,0.03285599970023645,0.039230328961985084,-0.006374329261748635,0.5161934134458552,0.14047537801038054,50.06688129451431,0.3337792086300954,0.7523692117700429,0.72,0.6238153941149785,0.72,42,42,3.992933511734009,0.00262219802631015,True
Layered,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.012598975182621607,0.027179630684445674,,1.6982762287487814,-0.013137116722501077,0.039739086927048195,0.039230328961985084,0.0005087579650631113,0.5178200691833307,0.0520953534826154,48.42120534582085,0.32280803563880567,0.6636022026166597,0.6933333333333334,0.6681988986916702,0.6933333333333334,46,46,6.888934373855591,0.002829148359577229,True
Stratified,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.009094559469744714,0.026305704509477564,,1.6794381591719882,-0.013411389420549244,0.0397034302702759,0.039230328961985084,0.0004731013082908131,0.4068242277761104,0.13076349605860116,57.9380012179934,0.33107429267424804,0.45935043280481797,1.0,0.770324783597591,1.0,0,0,1.1458075046539307,,
Stratified_sector,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.011239308722120839,0.025811715610610186,,1.8740924149420943,-0.011586834494978817,0.04423833984153491,0.039230328961985084,0.005008010879549829,0.42750725428239633,0.04941026678556947,54.61633100706806,0.3120933200403889,0.4462214789741789,1.0,0.7768892605129105,1.0,0,0,1.9516689777374268,,
MarketCap,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.009195588747805622,0.025915534630882968,,1.8403710389441261,-0.012654769723663133,0.04408523870136527,0.039230328961985084,0.0048549097393801866,0.41000223010332454,0.13275275245615878,58.14526687766341,0.33225866787236236,0.45717149761817755,1.0,0.7714142511909112,1.0,0,0,1.1042096614837646,,
MarketCap_sector,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.011175281867485162,0.026098153533602737,,1.9127713878430497,-0.012942006938956084,0.045515996628163524,0.039230328961985084,0.0062856676661784405,0.42693186289397367,0.05234297528653966,55.46056178363032,0.31691749590645896,0.46497820291682235,1.0,0.7675108985415888,1.0,0,0,1.7226088047027588,,
Contribution,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.024426735286936077,0.03618058152339962,,1.286059025991212,-0.01765661025076835,0.031023025386849312,0.039230328961985084,-0.008207303575135771,0.6645770022971231,0.24778092618910966,28.26139597623616,0.16149369129277805,0.49600291499492405,0.9371428571428572,0.751998542502538,0.9371428571428572,11,11,1.1249163150787354,,
Contribution_sector,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.031064746149927377,0.03537109902873587,,1.202693501345662,-0.01934867078683269,0.030056910430263706,0.039230328961985084,-0.009173418531721378,0.6881179817488712,0.074148867656959,23.60962182653527,0.1349121247230587,0.6551139181476093,0.9371428571428572,0.6724430409261953,0.9371428571428572,11,11,1.6875648498535156,,
LASSO,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.007357950949062462,0.03029706364214939,,1.3571762880455118,-0.019649324760023127,0.03151573531399943,0.039230328961985084,-0.007714593647985657,0.47259533537579784,0.13113231718084217,56.09121078460877,0.3205212044834787,0.8272416651514414,0.5371428571428571,0.5863791674242793,0.5371428571428571,81,81,8.757097721099854,,
LASSO_sector,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.009945608954838064,0.029914292536397363,,1.6821398540104227,-0.015407303404045636,0.03898088985394832,0.039230328961985084,-0.00024943910803676417,0.4942340347398103,0.05236159576907988,51.35778632541311,0.29347306471664636,0.9146830944540637,0.5371428571428571,0.5426584527729681,0.5371428571428571,81,81,9.541519403457642,,
MIQP_Gurobi,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.0133186687768027,0.030563912349132746,,1.0388583664819788,-0.020671024006647647,0.024031703151432104,0.039230328961985084,-0.01519862581055298,0.5678861573441889,0.1419477275236309,41.95192196897103,0.23972526839412017,0.8120504265702724,0.7028571428571428,0.5939747867148638,0.7028571428571428,52,52,4.402800559997559,0.004436207092185969,True
Layered,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.011613927820315327,0.03090908540574372,,1.829673333206885,-0.018206365279830786,0.04325801289408493,0.039230328961985084,0.004027683932099846,0.515839796872341,0.043824296791592374,45.925065058267535,0.2624289431901002,0.7164548544240248,0.7428571428571429,0.6417725727879876,0.7428571428571429,45,45,6.930487155914307,0.002479133687926587,True
Stratified,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.008706342744067928,0.02590553866335936,,1.719025823633883,-0.012959884465101507,0.040760426936965244,0.039230328961985084,0.0015300979749801602,0.39961264061113155,0.13330391535271668,59.85484610931549,0.2992742305465774,0.46555520408142154,1.0,0.7672223979592893,1.0,0,0,1.2906627655029297,,
Stratified_sector,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.010819822593786341,0.02561753543497893,,1.8011467127527363,-0.013019055306562688,0.042518964823865524,0.039230328961985084,0.00328863586188044,0.4226266685726778,0.05171709533594859,56.21371934153034,0.2810685967076517,0.48931481851797054,1.0,0.7553425907410147,1.0,0,0,1.9233286380767822,,
MarketCap,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.008725082281821709,0.02721358000862563,,1.7478736021375414,-0.013259246820173341,0.041196806974360456,0.039230328961985084,0.0019664780123753722,0.3993458791909128,0.12715538639309035,59.82814551184993,0.29914072755924964,0.4892248811786523,1.0,0.7553875594106738,1.0,0,0,1.2000632286071777,,
MarketCap_sector,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.010381262186090874,0.026856285014560024,,1.944322682644665,-0.012134561211212919,0.04555857398925789,0.039230328961985084,0.006328245027272805,0.42891212492360653,0.04943104354130898,56.0493139006174,0.280246569503087,0.47078870293070313,1.0,0.7646056485346484,1.0,0,0,1.8616163730621338,,
Contribution,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.022567814205367943,0.0351139871048321,,1.2650877708600003,-0.020499707439901795,0.030296940480172285,0.039230328961985084,-0.008933388481812798,0.6609608626106174,0.21291031894537546,31.38784032188311,0.15693920160941555,0.5102572814822449,0.975,0.7448713592588776,0.975,5,5,1.3892567157745361,,
Contribution_sector,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.027155567272744985,0.03201895658577468,,1.2029909622101906,-0.020691571981048783,0.029313681777641376,0.039230328961985084,-0.009916647184343708,0.6439216749598979,0.047918116523579135,29.64429595694116,0.1482214797847058,0.5074675372480948,0.975,0.7462662313759526,0.975,5,5,1.7502655982971191,,
LASSO,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.007730681668923443,0.029840867963424153,,1.5027285899352991,-0.015432083780342764,0.03524911282935994,0.039230328961985084,-0.003981216132625143,0.5036495716118692,0.13536781918987517,53.7167770428158,0.268583885214079,0.8108418190643665,0.56,0.5945790904678168,0.56,88,88,10.469701766967773,,
LASSO_sector,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.009894716274307346,0.02951769549977863,,1.8301723096666265,-0.013372383271488054,0.042675507620044684,0.039230328961985084,0.0034451786580596,0.5121379461895929,0.04767683682315249,50.55689755954788,0.2527844877977394,0.8078013171285316,0.56,0.5960993414357342,0.56,88,88,11.160017728805542,,
MIQP_Gurobi,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.011198186692082758,0.031507768329108496,,0.9122423707166755,-0.021820162719044415,0.020943126860214933,0.039230328961985084,-0.01828720210177015,0.5274192222293603,0.14770590946021372,46.241246955975605,0.23120623477987803,0.9185300670064432,0.705,0.5407349664967784,0.705,59,59,4.374564170837402,0.0028607895405200214,True
Layered,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,0.9,504,0.010666391531399168,0.030373397172150346,,1.6430777742851308,-0.019106950868949472,0.03794437386684901,0.039230328961985084,-0.001285955095136071,0.5032419345155762,0.048212427493101395,50.473772650758754,0.25236886325379376,0.7157455950245806,0.72,0.6421272024877097,0.72,56,56,6.527759552001953,0.0016378315175338933,True
